1751379	He knows how to check his e-mail box.	3486761	Anh ta biết cách tự kiểm tra hộp thư điện tử.
1774726	Excuse me, what is the name of this place?	3468139	Xin lỗi, chỗ này tên là gì?
1777679	He sounded disappointed.	1818185	Anh ta có vẻ thất vọng.
1778679	"Do you want to know how he did it?" "I'm all ears."	3467894	"Bạn có muốn biết anh ta làm điều đó như thế nào không?" "Cực kỳ."
1787429	The whole city is covered with snow.	791740	Thành phố phủ đầy tuyết.
1787433	Don't ever hook up with bad guys.	1564383	Đừng bao giờ dang díu vớ những gã xấu.
1789129	Some Germans work for only one euro an hour.	3467900	Một số người Đức chỉ cần trả lương một euro một giờ.
1793449	We are all women when we're in love.	3467859	Khi đang yêu tất cả chúng ta đều là phụ nữ.
1806185	They are living in misery.	3468107	Họ đang sống trong nghèo khổ.
1818064	I searched for a book with many pictures.	1818211	Tôi tìm một cuốn sách có nhiều hình ảnh.
1822854	May I ask why?	3467887	Tôi có thể hỏi tại sao không?
1823577	Mary lives near the dike.	3470036	Mary sống gần cái đập.
1829580	I feel comfortable in awkward situations.	3481640	Tôi cảm thấy thoải mái trong những tình huống khó xử.
1830568	I'd like to eat something light.	3680925	Tôi muốn ăn nhẹ.
1839553	Let's get some sleep.	3335730	Hãy đi ngủ một chút.
1843808	"What do special forces do apart from training and fighting?" "Training."	2047895	"Ngoài công tác huấn luyện và chiến đấu, những lực lượng đặc nhiệm làm gì ?" "Huấn luyện".
1851948	Artists use lies to tell the truth, while politicians use them to cover the truth up.	3481606	Nghệ sĩ sử dụng những lời nói dối để nói lên sự thật, còn các chính trị gia sử dụng chúng để che đậy sự thật.
1864722	Do not underestimate my power.	3680913	Đừng đánh giá thấp quyền hạn của tôi.
1866845	The 26th of September is the European Day of Languages. The Council of Europe wants to draw attention to the multilingual heritage of Europe, to foster the evolution of multilingualism in society and to encourage citizens to learn languages​​. Tatoeba, as an easy-to-use learning tool and an active community, promotes the study and appreciation of languages in a very practical way.	3486740	Ngày 26 tháng chín là ngày Ngôn ngữ của Châu Âu. Hội đồng Châu Âu muốn làm tăng sự chú ý về di sản đa ngôn ngữ của Châu Âu, tăng cường phát triển sự đa dạng ngôn ngữ và khuyến khích các công dân học ngoại ngữ. Tatoeba là một phương tiện học tập dễ sử dụng và cũng là một cộng đồng sinh động đã thúc đẩy việc học và đánh giá cao các ngôn ngữ một cách thực tế.
1867767	Tom was depressed.	3469993	Tom đã bị chán nản.
1867909	Tom should hear about this.	3481635	Tom nên biết về chuyện này.
1868126	Tom isn't supposed to be here.	3469999	Tom không được trông đợi có mặt ở đây.
1868363	Tom doesn't have a car. He just uses Mary's.	3468182	Tom không có ô tô. Anh ta sử dụng xe của Mary.
1879528	Where did you throw them away?	3468410	Bạn đã vứt chúng đi đâu?
1885907	How does that make you feel?	3486709	Cái đó làm bạn thấy thế nào?
1886629	Where did you get that?	3481644	Bạn lấy cái đó ở đâu?
1887904	I want you to meet Tom.	2857872	Tôi muốn bạn gặp Tom.
1888389	I wish I had more time.	3543972	Tôi ước gì tôi có thêm thời gian.
1890955	I'm a photographer.	2047889	Tôi là một nhiếp ảnh gia.
1891045	I'm not going to tell you what to do.	3486744	Tôi sẽ không nói cho bạn biết phải làm gì.
1893852	We have a lot more in common than you probably think we do.	3481611	Chúng ta có những điểm chung nhiều hơn nhiều những gì bạn có thể nghĩ.
1893852	We have a lot more in common than you probably think we do.	3481612	Chúng ta có rất nhiều điểm chung hơn những gì bạn nghĩ.
1910417	Tom tried to stand up, but he couldn't.	3228480	Tom đã cố gắng đứng lên, nhưng anh ấy không làm được.
1911953	She's a bit drunk.	3484806	Cô ta hơi say.
1923403	We heard what sounded like gunshots.	3468185	Chúng tôi nghe thấy như những tiếng súng nổ.
1937436	We just met in the corridor.	2820323	Chúng tôi mới vừa gặp nhau ở hành lang.
1938758	I am who I am thanks to my mother.	693669	Tôi được như thế này là nhờ mẹ tôi.
1938923	I very much hope that I did not pressure him, but that he came with us of his own volition.	577299	Tôi rất hy vọng rằng tôi đã không bắt buộc anh, mà chính anh đã tự nguyện đến cùng tôi.
1938924	My mother tongue is the most beautiful present that I received from my mother.	729020	Tiếng mẹ đẻ của tôi là món quà đẹp nhất mà tôi nhận được từ mẹ tôi.
1938929	Every time I travel to Paris, I go to Sacre-Coeur and sit on the steps to listen to people sing.	733165	Mỗi lần tôi đến Paris, tôi tới Sacré-coeur ngồi tại các bậc thềm để nghe thiên hạ đàn hát.
1938930	I invited twelve people to my party, but one person could not come.	756185	Tôi mời mười hai người tới bữa tiệc của tôi, nhưng một người không đến.
1938934	Although I graduated many years ago, I will never forget a single one of my teachers who taught me.	1567307	Cho dù tôi đã tốt nghiệp nhiều năm rồi nhưng tôi không hề quên một giáo viên nào đã dạy tôi.
1938935	That's my friend Rachel. We go to school together.	513702	Đây là bạn gái Rachel của tôi, chúng tôi cùng đi đến trường.
1938936	He's mad at his daughter.	518561	Ông ấy tức giận với con gái.
1938937	She's a real hottie.	748926	Cô ấy thực sự là một cô gái xinh đẹp.
1938938	I heard he had a new girlfriend.	1554855	Tôi nghe nói anh có bạn gái mới.
1938948	You are completely wrong.	1838432	Bạn đã hoàn toàn sai lầm.
1938949	Tom needs two tickets to go to Boston.	1838414	Tom cần 2 vé để đi Boston.
1938952	She came to Japan to study Japanese.	1838413	Cô ấy đến Nhật để học Nhật ngữ.
1938992	I invited twelve people to my party, but one could not come.	756185	Tôi mời mười hai người tới bữa tiệc của tôi, nhưng một người không đến.
1939375	She was afraid of travelling alone.	597795	Cô ấy sợ đi du lịch một mình.
1939377	The English are polite.	620880	Người Anh là dân tộc lịch sự.
1939384	I like to carry out historical research.	1542107	Tôi thích nghiên cứu lịch sử.
1939390	If I have the chance, I'll definitely travel to Beijing.	1567305	Nếu có cơ hội, tôi nhất định sẽ đi du lịch Bắc Kinh.
1939395	I would like a tourist visa.	1818184	Tôi muốn có một thị thực du lịch.
1939465	I don't like him very much. To tell you the truth, I hate him.	693673	Tôi không thích anh ấy lắm, trên thực tế tôi ghét anh ấy.
1939683	Please wait a minute.	1912098	Xin chờ một lát.
1939809	I've lived abroad for ten years.	1833204	Tôi sống ở nước ngoài được 10 năm.
1939817	Where's the nearest metro stop?	1808195	Ga metro gần nhất ở đâu?
1944892	Very romantic!	510435	Rất lãng mạn!
1944896	Smoking a fat cigar, he told stories about Greenland.	523499	Vừa hút điếu xì gà to, ông ta vừa kể chuyện về Grô-en-lăng.
1944901	All the villagers know him.	749064	Tất cả dân làng đều biết ông ấy.
1944905	As soon as he stepped into the village, he went to see her.	1743518	Vừa mới đặt chân tới ngôi làng, anh ta liền đi gặp cô ấy.
1948391	The car replaced the bicycle.	1575841	Xe hơi đã thay thế xe đạp.
1948392	There should be a bus service.	1563755	Nên có một dịch vụ xe buýt.
1948394	Such a program will help the rich but harm the poor.	544819	Một chương trình như vậy sẽ giúp đỡ người giàu có hại tới người nghèo.
1948395	We will vote to decide the winner.	1750737	Chúng ta hãy bỏ phiếu để quyết định người thắng cuộc.
1948396	He travelled under an assumed name.	1555067	Anh ấy đã đi du lịch dưới một cái tên khác.
1948397	The number of people on Facebook is greater than the population of the United States.	1510641	Số lượng người dùng trên Facebook lớn hơn cả dân số của nước Mỹ.
1948398	I only have ten books.	571713	Tôi chỉ có 10 cuốn sách.
1948399	I know that you put your best effort into it.	511701	Tôi biết rằng anh đã cố gắng hết sức.
1948400	Can you come to the office by train?	515474	Bạn có thể đến văn phòng bằng xe hỏa không?
1948401	A storm is coming.	1509591	Một cơn bão sắp đến.
1948402	He was thrown in prison for robbery.	516973	Anh ta bị bỏ tù vì ăn trộm.
1948426	That happened seventeen years before the Wright brothers flew for the first time.	1549403	Việc đó xảy ra mười bảy năm trước khi hai anh em Wright bay thử lần đầu.
1954685	I can't predict what might happen.	2820325	Tôi không thể dự đoán cái gì sẽ xảy ra.
1954685	I can't predict what might happen.	2820326	Tôi không thể biết trước điều gì sẽ xảy ra.
1954950	I can't take another day off.	3468181	Tôi không thể nghỉ thêm một ngày nữa.
1954972	I can't talk to girls.	3468084	Tôi không thể nói chuyện với các cô gái.
1976104	I don't have anything to read.	3313567	Tôi không có cái gì để dịch.
3415486	Try to understand me.	3309240	Cố gắng hiểu tôi à?
1981475	He's waiting for you at home.	3467895	Anh ta đang đợi bạn ở nhà.
2007258	Let's just sit here a while and listen.	3481663	Hãy ngồi đây một chút và lắng nghe.
2007264	Let's talk about this when I get home.	3681142	Hãy nói về chuyện này khi tôi về nhà.
2007497	Let's not get greedy here.	3486826	Đừng trở nên tham lam.
2011500	I want Tom arrested.	3468201	Tôi muốn Tom bị bắt.
2011852	Do you want this or not?	3484819	Bạn có muốn cái này hay không?
2016498	You're wasting both of our time.	3109168	Mày đang làm mất thời gian của tụi tao.
2016498	You're wasting both of our time.	3109169	Bạn đang phí thời gian của chúng ta.
2016583	Do you want me to leave you alone?	3680942	Có phải bạn muốn tôi để bạn một mình?
2029998	Actually, I didn't want to ask you anything.	3484838	Sự thật là tôi không muốn hỏi bạn bất kỳ điều gì.
2045458	It seems my dreams never come true.	3309264	Dường như giấc mơ của tôi chẳng bao giờ thành hiện thực.
2046934	No matter how busy I become, I'll always have time for my children.	3534136	Bất kể bận rộn thế nào, tôi sẽ luôn có thời gian cho các con tôi.
2047690	Tom is always extremely careful.	3683091	Tom luôn luôn cực kỳ cẩn thận.
2050558	I was playing here.	3309263	Tôi đã chơi ở đây.
2064681	I've found something out.	3468112	Tôi đã tìm thấy cái gì đó.
2064808	Can I help you with something?	3487217	Tôi có thể giúp bạn gì không?
2064808	Can I help you with something?	3487218	Tôi có thể giúp gì không?
2083656	I did not understand.	5815	Tôi không hiểu.
2130377	Yes, gladly.	3470060	Vâng, rất sẵn lòng.
2179032	It fills it up way too fast!	3486819	Nó đầy lên quá nhanh!
2179170	I can never remember names however hard I try.	3534141	Tôi không thể nhớ nổi tên người dù cố thế nào đi nữa.
2202625	You're bossy.	3470025	Bạn thật hống hách.
2205897	The prodigal son returned home.	3680908	Đứa con trai hoang tàng đã về nhà.
2206708	They're at the restaurant looking at the menu.	3468196	Họ đang xem thực đơn ở trong nhà hàng.
2206832	No questions! Just listen to me, OK?	3486750	Đừng hỏi! Chỉ nghe tôi nói, được không?
2208693	Leave me alone so I can get some sleep.	3468106	Để yên cho tôi ngủ một chút.
2210747	Why don't you grow up?	3680920	Sao mày không lớn lên?
2220761	She's about to leave.	3486868	Cô ta sắp đi.
2235799	I'm Tom's supervisor.	3484767	Tôi là người giám sát Tom.
2235861	Let Tom stay.	3470046	Để Tom ở lại.
2236283	Tom followed me.	3680947	Tom đã đi theo tôi.
2238704	Tom started packing.	3680944	Tom bắt đầu đóng gói đồ đạc.
2239881	Tom wasn't celebrating.	3468173	Tom không ăn mừng gì cả.
2240301	We miss Tom.	3481660	Chúng tôi nhớ Tom.
2240366	You'll like Tom.	2520975	Mày sẽ thích Tom.
2240529	We're all excited.	2820316	Chúng tôi đều rất hứng thú.
2241640	We'll wait outside.	3109181	Chúng ta sẽ chờ ở ngoài.
2241640	We'll wait outside.	3109182	Tụi tao sẽ chờ ở ngoài.
2247573	I will go.	2931557	Tôi sẽ đi.
2249260	It's so hard.	3481646	Việc này thật là khó.
2249480	Just stay put.	3470007	Ở yên đó.
2249946	Should I reply?	3335725	Tôi có nên trả lời không?
2249946	Should I reply?	3335726	Tao có nên trả lời không?
2255023	You know this.	3680934	Bạn biết điều này.
2255296	You were wrong.	3468099	Bạn đã sai.
2255390	You'll regret it.	3468128	Bạn sẽ hối hận về điều đó.
2256873	That's a contradiction.	3681147	Đó là một điều mâu thuẫn.
2258387	He hasn't changed a bit since I saw him.	3470004	Anh ta không thay đổi chút nào kể từ lần trước tôi gặp.
2258449	He says we should go that way.	3481652	Anh ta nói chúng ta nên đi đường đó.
2262755	The courier just arrived.	3467854	Người đưa thư vừa mới đến.
2265863	Don't pay any attention to him.	2820314	Đừng để ý đến nó.
2268114	The engineers drew up plans for a new dock.	3467902	Những người kỹ sư vẽ ra các kế hoạch cho bến tàu mới.
2273591	Tom is very disturbed.	3681188	Tom cực kỳ bối rối.
2275954	I don't answer stupid questions.	3470032	Tôi không trả lời các câu hỏi ngốc nghếch.
2283683	You don't sound like Tom.	3534139	Bạn nói không giống Tom.
2288205	You miss Tom, don't you?	3468146	Bạn có nhớ Tom chứ?
2288970	Don't take more than five minutes.	3484773	Đừng lâu hơn năm phút.
2290280	I didn't do anything with anyone.	2520965	Tôi sẽ không làm bất cứ việc gì với bất cứ ai.
2297251	I'm writing a book.	3606388	Tôi đang viết một cuốn sách.
2300068	I called my good friend Tom.	3322895	Tôi đã gọi Tom bạn thân của tôi.
2300259	I came to say I'm sorry.	3680935	Tôi đến để xin lỗi.
2300716	I can get one of those any time I want.	3470052	Tôi có thể lấy một trong những cái đó bất kỳ khi nào tôi muốn.
2301973	I can't go back without you.	3468126	Tôi không thể quay về mà không có bạn.
2304398	She did the bare minimum.	3468160	Cô ta thực hiện đúng những yêu cầu tối thiểu.
2311548	I'm not like you!	3539490	Tôi không giống bạn!
2311548	I'm not like you!	3539491	Tao không giống mày!
2311548	I'm not like you!	3539492	Tớ không giống cậu.
2323037	I don't remember anything about that.	3481673	Tôi không nhớ gì về điều đó.
2327223	I found that fascinating.	3486721	Tôi thấy điều đó thật hấp dẫn.
2330091	I guess the battery must be dead.	3346172	Tôi đoán cái pin phải bị hỏng.
2343173	My right leg hurts.	3228471	Chân phải của tôi đau.
2359026	I have bad news.	3680922	Tôi có tin xấu.
2361876	I'm learning to speak French.	3309262	Tôi đang học nói tiếng Pháp.
2368719	I heard something, but I couldn't tell what it was.	3481590	Tôi nghe thấy tiếng động gì đó, nhưng tôi không biết cái gì gây ra nó.
2375828	I know a lot about ships.	3484836	Tôi biết rất nhiều về thuyền.
2377413	I lent Tom a flashlight.	3468193	Tôi cho Tom mượn một cái đèn pin.
2377464	I like seeing you this way.	3109180	Tôi thích thấy em như vậy.
2380195	I lost sight of Tom.	3680919	Tôi đã mất dấu Tom.
2380255	I loved that house.	2520970	Tôi yêu căn nhà đó.
2380438	I made Tom leave his suitcase behind.	3335727	Tôi đã khiến cho Tom bỏ vali của nó lại.
2380438	I made Tom leave his suitcase behind.	3335728	Tao đã khiến cho Tom bỏ vali của nó lại.
2380438	I made Tom leave his suitcase behind.	3335729	Tôi đã khiến cho Tom để vali của nó lại.
2387616	I need to get back home.	3470041	Tôi cần phải quay về nhà.
2387753	I need to talk to Tom in private.	3484793	Tôi cần nói chuyện riêng với Tom.
2387816	I need you to leave.	3470038	Tôi cần bạn rời khỏi đây.
2389577	I opened the window.	3304586	Tôi đã mở cửa sổ.
2406548	I spend most of my time in Boston.	3567556	Tôi dành hầu hết thời gian ở Boston.
2407732	I think I can arrange that.	3484855	Tôi nghĩ tôi có thể sắp xếp việc đó.
2409797	The rain didn't stop, and went on for the entire day.	3468402	Cơn mưa không ngớt, và kéo dài suốt ngày.
2412739	I have two cats.	2908892	Tôi có hai con mèo.
2425541	Of all the things Tom did last weekend, he says that windsurfing was the most fun.	3468195	Trong những thứ Tom đã làm cuối tuần rồi, anh ta nói rằng lướt ván buồm là vui nhất.
2425678	My sister has been married for three years.	3484839	Chị tôi lấy chồng đã được ba năm.
2425678	My sister has been married for three years.	3484840	Em gái tôi lấy chồng đã được ba năm.
2425729	Please come visit us more often.	3467856	Hãy đến thăm chúng tôi thường xuyên hơn nhé.
2437075	I won't come tomorrow.	3470048	Ngày mai tôi sẽ không đến.
2439040	I don't want to work under these conditions.	2439079	Tôi không muốn làm việc trong những điều kiện như thế này.
2453028	Tom is shorter than average.	3304628	Tom thấp hơn mức trung bình.
2457330	I lost my balance and fell down the stairs.	3486797	Tôi bị mất thăng bằng và ngã xuống thang.
2481775	It rained yesterday afternoon.	2481807	Trời đã mưa.
2481838	Abrams barked.	2481849	Ápram đã sủa.
1662194	The dog is barking.	2482135	Con chó sủa.
2483467	Chili powder is greatly used in Indian cooking.	3486862	Bột ớt được dùng rất nhiều trong các món ăn Ấn Độ.
2487679	Who speaks your language better, men or women?	3304676	Ai nói tiếng của bạn tốt hơn, đàn ông hay phụ nữ?
2489590	The dog couldn't bark.	2489593	Con chó không biết sủa.
2489950	Books are the bees that carry pollen from one mind to another.	2489968	Sách vở tựa như bầy ong, đem tinh hoa từ trí tuệ này sang trí tuệ khác.
2494141	He left from there.	3681111	Anh ta bỏ đi từ chỗ đó.
2505264	I will go to Ireland this summer.	2931556	Tôi sẽ đi Ai-len mùa hè này.
2507624	It is not a dog.	2507762	Nó không phải là một con chó.
2507635	Mostar is a very beautiful city.	2507759	Mostar là một thành phố rất đẹp.
2507643	Where is the dog?	2507752	Chó đâu rồi?
2507643	Where is the dog?	2507753	Con chó đâu rồi?
2507643	Where is the dog?	2507755	Chó mô rồi?
2507645	This is my father's shirt.	2507748	Đây là áo của cha tôi.
2507645	This is my father's shirt.	2507749	Đây là áo của ba tôi.
2507645	This is my father's shirt.	2507750	Đây là áo của bố tôi.
2507646	This is my mother's computer.	2507747	Đây là máy tính của mẹ tôi.
2507658	I live in Sarajevo.	2507745	Tôi sống ở Sarajevo.
2507670	My friend came to the library to study.	2507744	Bạn tôi đã đến thư viện để học.
2507776	What is the next of the riddle?	1581730	Phần tiếp theo của câu đố là gì?
2508831	John chased Mary.	2508834	Giăng đuổi theo Mari.
2508848	The cat is old.	2508854	Con mèo già.
2509579	The dog will bark.	2509583	Con chó sẽ sủa.
2509579	The dog will bark.	2509589	Con chó có thể sủa
2509656	Did the dog bark?	2509664	Con chó có sủa không?
2514687	No delegation was allowed to visit the besieged region.	3460410	Không phái đoàn nào đã được phép đến vùng bị vây hãm.
2515240	We had a fun day at the beach.	3470010	Chúng tôi đã có một ngày thật vui ở bãi biển.
2528234	I have the ace of clubs.	3486794	Tôi có con át chuồn.
2528451	I will go to Athens.	2931553	Tôi sẽ đi Athens.
2531590	You can't always make everyone happy.	3481585	Bạn không thể lúc nào cũng làm hài lòng mọi người.
2537308	I'd sleep better at night if we had locks on our doors.	3486792	Tôi có lẽ đã ngủ ngon hơn vào ban đêm nếu các cánh cửa có khóa.
2538540	I'm going to have a little talk with Tom.	3486714	Tôi và Tom sẽ nói một câu chuyện nhỏ.
2539254	I wonder if this is some sort of scam.	3481586	Tôi tự hỏi không biết đây có phải là một âm mưu gì không.
2539492	I'm afraid you don't have any choice.	3481667	Tôi e rằng bạn không còn lựa chọn nào khác.
2541291	I'm trying not to get emotional.	3481594	Tôi cố gắng không để bị xúc động.
2541372	I'm going to take that as a yes.	3486771	Tôi sẽ coi đó là có.
2541377	I'm going to sleep here tonight.	3481608	Tôi sẽ ngủ ở đây tối nay.
2541560	I promise I won't do that again.	3622510	Tôi xin hứa tôi sẽ không làm vậy nữa.
2541733	Tom asked how much we had paid.	3468150	Tom hỏi chúng tôi đã trả bao nhiêu.
2542146	We weren't expecting visitors.	3680911	Lúc đó chúng tôi không đợi khách nào cả.
2542187	Tom wanted something to drink.	3468144	Tom muốn uống cái gì đó.
2542955	I'm not going to forgive you.	3487219	Tôi sẽ không tha thứ cho bạn.
2543085	I'll look into it right away.	3680943	Tôi sẽ tìm hiểu nó ngay lập tức.
2544222	I'm afraid Tom will say no.	3487214	Tôi e là Tom sẽ nói không.
2544222	I'm afraid Tom will say no.	3487215	Tôi sợ là Tom sẽ nói không.
2545461	I'll put it on your bill.	3484856	Tôi sẽ cho nó vào hóa đơn của bạn.
2546025	I'm from the government.	3470045	Tôi làm việc cho chính phủ.
2547448	You're a good mother.	3680936	Bạn là người mẹ tốt.
2547977	You're a loser, too.	3468153	Bạn cũng thua rồi.
2547977	You're a loser, too.	3468154	Mày cũng thua rồi.
2548020	We're out of butter.	3468187	Chúng ta đã hết bơ.
2548020	We're out of butter.	3468189	Chúng ta hết bơ rồi.
2548121	Tom is a good pilot.	3484827	Tom là một phi công giỏi.
2548121	Tom is a good pilot.	3484828	Tom là một hoa tiêu giỏi.
2549071	I'm going to swim.	3460406	Tôi sẽ đi bơi.
2549515	I'm getting hot.	3109178	Tôi đang nóng.
2549515	I'm getting hot.	3109179	Tôi đang bị nóng.
2575735	Rain does not fall from the ground.	3335724	Mưa không rơi từ mặt đất.
454514	I think, therefore I am.	2577812	Tôi tư duy, nên tôi tồn tại.
2583070	I am tempted to try drugs, but I know I shouldn't.	3460413	Tôi bị cám dỗ thử ma túy, nhưng tôi biết là tôi không nên thử.
2590925	I'll be very careful.	3467896	Tôi sẽ cực kỳ cẩn thận.
2595652	I don't feel like eating animal proteins today.	3468379	Hôm nay tôi không muốn ăn đạm động vật.
2605311	If you could go back to any age, what age would you choose?	3681143	Nếu có thể quay về một độ tuổi tùy ý, bạn sẽ chọn tuổi nào?
2618396	Mary'd be cute if she'd just shut up. Her way of speaking really gets on my nerves.	3534104	Mary sẽ rất dễ thương nếu cô ta chịu im miệng. Cách nói chuyện của cô ta làm tôi rất khó chịu.
2628467	The police officer accepted a bribe.	3140266	Sĩ quan cảnh sát đồng ý nhận hối lộ.
2628978	I'm always running into trouble with money.	3484796	Tôi luôn gặp vấn đề về tiền bạc.
1194034	I'm not a doctor.	2661400	Tôi không phải là bác sĩ.
2639601	Tom told Mary that he didn't have enough time to get everything done.	3468417	Tom nói với Mary rằng anh ta không có đủ thời gian để làm mọi việc.
2640722	Tom still doesn't understand the problem.	3468101	Tom vẫn không hiểu vấn đề.
2641283	Tom noticed the door was half closed.	3470028	Tom để ý thấy cánh cửa chỉ khép hờ.
2641973	Do you remember when we first met?	3484775	Bạn có nhớ lúc chúng ta gặp nhau lần đầu?
2641973	Do you remember when we first met?	3484776	Em có nhớ khi chúng ta gặp nhau lần đầu?
2643038	I thought we had this settled.	3468094	Tôi nghĩ là chúng ta đã giải quyết vấn đề này rồi.
2644507	Thank you for the flowers.	2843247	cam on vi da nhan duoc nhung bo hoa
2644659	Why aren't these working?	3481661	Tại sao những cái này không hoạt động?
2644664	Who's not wearing gloves?	3481662	Ai không đeo găng tay?
2645182	What're you saying, Tom?	3228479	Bạn đang nói gì vậy, Tom?
2645554	Are you a freshman, too?	3309232	Anh cũng là người mới à?
2646502	This is for everybody.	3304680	Cái này cho mọi người.
2646869	Tom seems to be busy.	3534110	Tom trông có vẻ bận rộn.
2647007	Tom deserves to know.	3486715	Tom đáng được biết.
2647391	Tom was on the list.	3481642	Tom đã có tên trên danh sách.
2647982	Tom can barely see.	3468149	Tom hầu như không nhìn thấy gì.
2647994	Tom agreed to help.	3313549	Tom đã đồng ý giúp đỡ.
2648523	I can't do it now.	3481670	Tôi không thể thực hiện nó lúc này.
2648556	Do you have a cat?	3228469	Bạn có một con mèo không?
2648927	Tom made a deal.	3470063	Tom đã đạt được một thỏa thuận.
2648935	Tom is too late.	3322904	Tom quá trễ rồi.
2649614	Tom fished through his pockets for his keys.	3486803	Tom lục trong các túi để tìm chìa khóa.
2654662	I wanted to slap myself.	3534125	Tôi muốn tát chính mình.
2660314	It would be nice if my uncles were very rich.	3484817	Sẽ rất tuyệt nếu các chú tôi đều rất giàu.
2662751	My biggest problem is deciding what to do next.	3322896	Vấn đề lớn nhất của tôi là quyết định làm cái gì kế tiếp.
2662751	My biggest problem is deciding what to do next.	3322898	Khó khăn lớn nhất của tôi là quyết định làm cái gì kế tiếp.
2663354	Is this really such a problem?	3470047	Đây có thực sự là vấn đề như thế?
2667764	I go to bed.	2667766	Tôi đi ngủ.
2682027	There was nothing else to do.	3481650	Không còn gì khác để làm nữa.
2708731	I want to be a swimmer.	2712360	Tôi muốn trở thành vận động viên bơi lội.
2708737	I want to be a journalist.	2712357	Tôi muốn là một nhà báo.
495717	I'm a journalist.	2712353	Tôi là nhà báo.
2708792	I'm swimming in the ocean.	2888654	Tôi đang bơi trong đại dương.
378503	I saw a dog.	2712364	Tôi thấy một con chó.
2712885	There's enough room for everybody.	3534146	Có đủ chỗ cho tất cả mọi người.
2712901	Did you dream about me last night?	3484834	Tối qua bạn có mơ về tôi không?
2712951	Do you really believe that story?	3484841	Bạn thực sự tin câu chuyện đó à?
2713684	I'm taller than Tom.	3304649	Tôi cao hơn Tom.
2719782	I chopped off the chicken's head.	3481659	Tôi chặt đứt cái đầu của con gà.
2721468	Tom is a real good friend.	3481600	Tom thực sự là một người bạn tốt.
2722139	He always thinks he's right.	3228467	Anh ta luôn nghĩ rằng mình đúng.
2726734	Do you know who I am?	3534102	Bạn có biết tôi là ai không?
2007880	Let's go inside.	3320939	Chúng ta hãy vào trong nào.
2737232	Voyager 1 has finally reached interstellar space.	3484787	Voyager 1 cuối cùng đã đến khoảng không giữa các vì sao.
2744353	I was expecting you at 2:30.	3468167	Tôi đã chờ gặp bạn lúc 2:30.
2755153	We saw a beautiful orchid with deciduous leaves.	3457128	Chúng tôi nhìn thấy một cây phong lan tuyệt đẹp với những chiếc lá rụng hàng năm.
2761916	He hid his ugly face.	3484797	Anh ta giấu khuôn mặt xấu xí của mình.
2770085	Mary allowed Tom to kiss her.	3484831	Mary cho phép Tom hôn mình.
2264428	This procedure has advantages and disadvantages.	3109196	Quá trình này có ưu điểm và cả khuyết điểm.
2772468	This rice is contaminated by arsenic.	3468393	Gạo này đã bị nhiễm độc asen.
2776291	He offered her champagne and roses.	3534115	Anh ta tặng cho cô ấy rượu sâm-panh và hoa hồng.
2795259	Tom might be in the park with his friends.	3481588	Có lẽ Tom đang ở trong công viên với các bạn.
2799720	I'm sorry to hear about your sick mother.	3481614	Tôi rất buồn khi nghe nói mẹ bạn bị ốm.
2807334	Tom looks a bit tired.	3320938	Tom trông có vẻ hơi mệt.
2847865	This is not fun.	2857859	Chẳng vui chút nào.
2847865	This is not fun.	2857861	Cái này chẳng có gì vui.
2857547	If you keep on complaining, I will get mad for real.	2857874	Nếu mày cứ càm ràm là tao nổi sùng thiệt đó.
2862824	Markku was twenty-two and certain that he was the next Einstein.	3460394	Lúc đó Markku hai mươi mốt tuổi và chắc chắn rằng mình sẽ giống như Einstein.
2862869	I have not seen you for a long time.	3313444	Tôi đã không nhìn thấy bạn trong một thời gian dài.
2865440	He rewrote it.	3486787	Anh ta viết lại nó.
2870832	She has met someone.	3481656	Cô ta đã gặp người nào đó.
2875276	She chose a hat.	3304590	Cô ấy đã chọn một cái mũ.
2875276	She chose a hat.	3304591	Cô ấy đã chọn một cái nón.
2879917	After that, I get up.	3109162	Sau đó, tôi thức dậy.
2892469	What are you going to do with it anyway?	3534133	Cuối cùng thì bạn muốn làm gì với nó?
2892856	Who did you make these for?	3486778	Bạn làm những cái này cho ai vậy?
2892987	You have to expect that to happen once in a while.	3486741	Bạn phải biết là lâu lâu nó sẽ xảy ra một lần.
2892987	You have to expect that to happen once in a while.	3486742	Bạn phải biết là việc đó thỉnh thoảng vẫn xảy ra.
2910876	Quiet music was heard in the room we entered.	3681146	Trong căn phòng chúng tôi bước vào có thể nghe được tiếng nhạc nhỏ.
2276427	You lied to me!	3481584	Bạn đã nói dối tôi!
2931520	I have two flowers.	2931522	Tôi có hai bông hoa.
2931529	My baby wants to talk.	2931530	Bé nhà tôi muốn nói chuyện.
2944263	My sacrifice will remain forever in their souls and my blood will be the price of their ransom.	3487210	Sự hy sinh của tôi sẽ mãi mãi ở trong tâm hồn họ và máu của tôi sẽ là cái giá để chuộc họ.
2946387	This is what I've bought in Spain.	582977	Đây là cái gì tôi đã mua ở Tây Ban Nha.
2946394	Cheer up.	1549527	Đừng có rầu rĩ quá như thế.
2946395	Don't be so glum.	1549527	Đừng có rầu rĩ quá như thế.
2946401	I'll be free tonight.	658053	Đêm nay tôi rảnh rỗi.
2946403	He goes by bike.	515307	Anh ấy đi bằng xe đạp.
2946408	I am free tonight.	658053	Đêm nay tôi rảnh rỗi.
